address,status,encoded_constructor_args,decoded_constructor_args
0x0bdbc0748ba09fbe9e9ed5938532e41446c2f033,decoded,0000000000000000000000000000000000000000000000000000000017d7840000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e0000000000000000000000000dd889ea6a176cacfb6e35d2414952940eef3bdbd0000000000000000000000000000000000000000000000000000000000000007766c20636f696e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004766c636e00000000000000000000000000000000000000000000000000000000,"{""totalSupply"": 400000000, ""tokenName"": ""vl coin"", ""decimalUnits"": 0, ""tokenSymbol"": ""vlcn"", ""centralAdmin"": ""0xdd889ea6a176cacfb6e35d2414952940eef3bdbd""}"
0xb8ae78f9aaed352e28399502cb49acef1903eb0f,decoded,00000000000000000000000000000000000000000000000006f05b59d3b20000,"{""_amount"": 500000000000000000}"
0xdbc256df8ab0767d8e7f1eef5e6025520699d8a0,no_constructor,,
0x5046e860ff274fb8c66106b0ffb8155849fb0787,no_constructor,,
0xbed451b9d7c1e0458a2e57888a001c20e3b65f44,no_constructor,,
0x7f3e7af72b565d508ce63abbfdefd0161390c9ed,no_constructor,,
0x1d52a344915a1c21afbb45defd9bb1820b5a1155,no_constructor,,
0x173905a75a0244fcb20db32dbacfadd3996cc702,no_constructor,,
0x662abcad0b7f345ab7ffb1b1fbb9df7894f18e66,decode_failed,,
0x040a05e50007873f8d527b2e4e63c41bf723665d,no_constructor,,
0xb504035a11e672e12a099f32b1672b9c4a78b22f,no_constructor,,
0x05c1ad0323b3f7f25cff48067fa60fa75dc7ba4f,decoded,00000000000000000000000000000000000000000000000000000000000802c8,"{""initialSupply"": 525000}"
0xfc87d4f82fc5fe80a2d1692ffee872b2517c34c7,decoded,000000000000000000000000000000000000000000000000000000000501bd00000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000012496e7465726e657420436173686f7762697a000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044943424200000000000000000000000000000000000000000000000000000000,"{""initialSupply"": 84000000, ""tokenName"": ""Internet Cashowbiz"", ""tokenSymbol"": ""ICBB""}"
0xd29decbfd29766d8aba8215587f915162c5bd8d8,decoded,000000000000000000000000000000000000000000000000000000000501bd00000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000013496e7465726e657420436173686f7762697a610000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044943424200000000000000000000000000000000000000000000000000000000,"{""initialSupply"": 84000000, ""tokenName"": ""Internet Cashowbiza"", ""tokenSymbol"": ""ICBB""}"
0xf336496011891a6f905cde1242285e9953c94d0b,decoded,000000000000000000000000000000000000000000000000000000003b9aca00000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000000000000001246616365706f7765724173736574436f696e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034641430000000000000000000000000000000000000000000000000000000000,"{""initialSupply"": 1000000000, ""tokenName"": ""FacepowerAssetCoin"", ""tokenSymbol"": ""FAC""}"
0x7777777c85eb309d937bddc80d74eeae7205503a,no_constructor,,
0xb7f624ded791c262dff65517a335ba1c0700037e,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000004a817c800000000000000000000000000d2381897c7a49bd934e545ce6bd7f983da1890d2000000000000000000000000000000000000000000000000000000000000000d5368796674204e6574776f726b0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045348465400000000000000000000000000000000000000000000000000000000,"{""name"": ""Shyft Network"", ""symbol"": ""SHFT"", ""initialSupply"": 20000000000, ""owner"": ""0xd2381897c7a49bd934e545ce6bd7f983da1890d2""}"
0x31e426f77b5f31a1963f64d8f2fffaf4cb9b7d5c,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000003b9aca000000000000000000000000000b4df7110bf54184265f4be5a8ba6932ab1f8e6600000000000000000000000000000000000000000000000000000000000000094f70656e4f6365616e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034f4f450000000000000000000000000000000000000000000000000000000000,"{""name"": ""OpenOcean"", ""symbol"": ""OOE"", ""initialSupply"": 1000000000, ""owner"": ""0x0b4df7110bf54184265f4be5a8ba6932ab1f8e66""}"
0x232df8924d82434a4ade19c6c53bc5064d92ff19,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000005af3107a4000000000000000000000000000541e976c8cfb33096aa4ba2a9834c2c0942b1f51000000000000000000000000000000000000000000000000000000000000000b415354524f53544f4e4b53000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000b415354524f53544f4e4b53000000000000000000000000000000000000000000,"{""name"": ""ASTROSTONKS"", ""symbol"": ""ASTROSTONKS"", ""initialSupply"": 100000000000000, ""owner"": ""0x541e976c8cfb33096aa4ba2a9834c2c0942b1f51""}"
0xe41bcd128796e0e6463766674fef95f0eb6d7e7c,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000003b9aca00000000000000000000000000d4915d60ab9258f80d989d851684eac8293c45dd000000000000000000000000000000000000000000000000000000000000000e506f6c696e61746520546f6b656e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004504f4c4900000000000000000000000000000000000000000000000000000000,"{""name"": ""Polinate Token"", ""symbol"": ""POLI"", ""initialSupply"": 1000000000, ""owner"": ""0xd4915d60ab9258f80d989d851684eac8293c45dd""}"
0x8d856820533a8282cdd327895d1dc82fad3d31d4,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000005f5e1000000000000000000000000006e5cf79307baadf32a9d39d5fe1c66c2ca7bcd8d000000000000000000000000000000000000000000000000000000000000000c53746172744669546f6b656e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045354464900000000000000000000000000000000000000000000000000000000,"{""name"": ""StartFiToken"", ""symbol"": ""STFI"", ""initialSupply"": 100000000, ""owner"": ""0x6e5cf79307baadf32a9d39d5fe1c66c2ca7bcd8d""}"
0x417af645e8f1f67659812bd04406304b1c29448d,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000001139ca40000000000000000000000000a3ec4f50c5d0c85bdef7a9ad6af84aa15b812a0d0000000000000000000000000000000000000000000000000000000000000008676f74454d2e696f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005474f54454d000000000000000000000000000000000000000000000000000000,"{""name"": ""gotEM.io"", ""symbol"": ""GOTEM"", ""initialSupply"": 289000000, ""owner"": ""0xa3ec4f50c5d0c85bdef7a9ad6af84aa15b812a0d""}"
0xf183bcac25cacccf01f4a8727cf773358c8ecb35,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000007735940000000000000000000000000008f93b87e50a6e68e55cc1279c142abbc3ebd9f2000000000000000000000000000000000000000000000000000000000000000d4566696e69747920546f6b656e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034546490000000000000000000000000000000000000000000000000000000000,"{""name"": ""Efinity Token"", ""symbol"": ""EFI"", ""initialSupply"": 2000000000, ""owner"": ""0x08f93b87e50a6e68e55cc1279c142abbc3ebd9f2""}"
0x8afbe61b793b327dda8d94b9caadd1974cad411a,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000003b9aca000000000000000000000000009d2fafd9ff1083d72eaa7ea5c2fd1ea60812405e000000000000000000000000000000000000000000000000000000000000000a447261676f6e426974650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044249544500000000000000000000000000000000000000000000000000000000,"{""name"": ""DragonBite"", ""symbol"": ""BITE"", ""initialSupply"": 1000000000, ""owner"": ""0x9d2fafd9ff1083d72eaa7ea5c2fd1ea60812405e""}"
0x0b54c811cd4fd4d27c2ff0061c3831427d89b73c,decoded,00000000000000000000000000000000000000000000021e19e0c9bab2400000000000000000000000000000d17c7d4f4a2804a4f9833168253d68707ffc8bd20000000000000000000000007b57c1b43fe1b90b407c42b6e8b5ba3993eb064d,"{""initSupply"": 10000000000000000000000, ""initSupplyReceiver"": ""0xd17c7d4f4a2804a4f9833168253d68707ffc8bd2"", ""capper"": ""0x7b57c1b43fe1b90b407c42b6e8b5ba3993eb064d""}"
0x1fc8d59e1cf263c371c011c4de65af8b9abd6aea,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000007270e00000000000000000000000000669fea37ed8f595446a7f81a9bcade007dc90266000000000000000000000000000000000000000000000000000000000000000853686f7763617365000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000353484f0000000000000000000000000000000000000000000000000000000000,"{""name"": ""Showcase"", ""symbol"": ""SHO"", ""initialSupply"": 120000000, ""owner"": ""0x669fea37ed8f595446a7f81a9bcade007dc90266""}"
0xbc7351d62c463d8b2417f9a35c4134dbb701b258,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000001908b100000000000000000000000000b4d8cce7c980e77da6405736129d6d041447e4b400000000000000000000000000000000000000000000000000000000000000154475657420476f7665726e616e636520546f6b656e000000000000000000000000000000000000000000000000000000000000000000000000000000000000044455455400000000000000000000000000000000000000000000000000000000,"{""name"": ""Duet Governance Token"", ""symbol"": ""DUET"", ""initialSupply"": 420000000, ""owner"": ""0xb4d8cce7c980e77da6405736129d6d041447e4b4""}"
0x4e1052e9c33f651287d8f3c0a62f92e97645157e,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000005f5e100000000000000000000000000f11f54c8050af22a98c5c02d1fe02dfe2e714695000000000000000000000000000000000000000000000000000000000000000c57617361626957616c6c6574000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000065741534142490000000000000000000000000000000000000000000000000000,"{""name"": ""WasabiWallet"", ""symbol"": ""WASABI"", ""initialSupply"": 100000000, ""owner"": ""0xf11f54c8050af22a98c5c02d1fe02dfe2e714695""}"
0xf4727665f750c2764f16180efdbe85b106d1f0ad,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000005f5e100000000000000000000000000da5b935ef98856fed88e11db1f095373204af3f2000000000000000000000000000000000000000000000000000000000000000b417079737761702e636f6d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044150595300000000000000000000000000000000000000000000000000000000,"{""name"": ""Apyswap.com"", ""symbol"": ""APYS"", ""initialSupply"": 100000000, ""owner"": ""0xda5b935ef98856fed88e11db1f095373204af3f2""}"
0xe935faf8eeeeac1fc4a15349244555c27c61f5c4,no_constructor,,
0xe8b374df91568e15acb7c63936563b89c652f797,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000038d7ea4c68000000000000000000000000000cd8cf34063064b8aca85c716dcf270ac9f76f1d7000000000000000000000000000000000000000000000000000000000000000e536869626120496e7520426f6e650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004424f4e4500000000000000000000000000000000000000000000000000000000,"{""name"": ""Shiba Inu Bone"", ""symbol"": ""BONE"", ""initialSupply"": 1000000000000000, ""owner"": ""0xcd8cf34063064b8aca85c716dcf270ac9f76f1d7""}"
0xb552898c907a70c3311f085a4372d3f9a3eb10b7,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000017d78400000000000000000000000005c83e8e6b3ddecdfdafaf137a41f1228d39b7ff100000000000000000000000000000000000000000000000000000000000000095363616c6573776170000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035343410000000000000000000000000000000000000000000000000000000000,"{""name"": ""Scaleswap"", ""symbol"": ""SCA"", ""initialSupply"": 25000000, ""owner"": ""0x5c83e8e6b3ddecdfdafaf137a41f1228d39b7ff1""}"
0x5b23663c2a57468893194bac525fab994fac7dc2,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000038d7ea4c6800000000000000000000000000036a9cb59ff35619ced602d0fa978da490cc05dc8000000000000000000000000000000000000000000000000000000000000000e536869626120496e7520426f6e650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008424f4e45f09fa6b4000000000000000000000000000000000000000000000000,"{""name"": ""Shiba Inu Bone"", ""symbol"": ""BONE🦴"", ""initialSupply"": 1000000000000000, ""owner"": ""0x36a9cb59ff35619ced602d0fa978da490cc05dc8""}"
0x788efbb6ca3c2de34482818b15eb9ba686019726,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000038d7ea4c680000000000000000000000000000f57c5f1a9b2ee93a7753cd16f11fee6fa56e49f000000000000000000000000000000000000000000000000000000000000000e536869626120496e7520426f6e650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004424f4e4500000000000000000000000000000000000000000000000000000000,"{""name"": ""Shiba Inu Bone"", ""symbol"": ""BONE"", ""initialSupply"": 1000000000000000, ""owner"": ""0x0f57c5f1a9b2ee93a7753cd16f11fee6fa56e49f""}"
0x0cf838b4d4e27c0982e759a30860218466d39c03,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000773594000000000000000000000000008a9c1efb933b119100e76e666de7a0a12d5be187000000000000000000000000000000000000000000000000000000000000000a4570696b205072696d650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044550494b00000000000000000000000000000000000000000000000000000000,"{""name"": ""Epik Prime"", ""symbol"": ""EPIK"", ""initialSupply"": 2000000000, ""owner"": ""0x8a9c1efb933b119100e76e666de7a0a12d5be187""}"
0x7a1b3b2bfb687a26328e623441edaea69df3def5,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000001c1192ae000000000000000000000000dbc1ddc97c81de6ff56e715652862cd653436987000000000000000000000000000000000000000000000000000000000000001554686520496e7465726e657420436f6d7075746572000000000000000000000000000000000000000000000000000000000000000000000000000000000000034943500000000000000000000000000000000000000000000000000000000000,"{""name"": ""The Internet Computer"", ""symbol"": ""ICP"", ""initialSupply"": 470913710, ""owner"": ""0xdbc1ddc97c81de6ff56e715652862cd653436987""}"
0x791dd7e8c2d03c13e980108041e9c85112f35059,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000003b9aca0000000000000000000000000092a82a51b7a2a90696a7c6b7a944becd97823bdd000000000000000000000000000000000000000000000000000000000000000d546865466f72636520436f696e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003464f430000000000000000000000000000000000000000000000000000000000,"{""name"": ""TheForce Coin"", ""symbol"": ""FOC"", ""initialSupply"": 1000000000, ""owner"": ""0x92a82a51b7a2a90696a7c6b7a944becd97823bdd""}"
0x36c7c76a4f01cab01690e08ac37fdb033f91ae52,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000038d7ea4c6800000000000000000000000000072e9f9a5b16f7074b0698452fcf2d49f0ba4e880000000000000000000000000000000000000000000000000000000000000000e536869626120496e7520426f6e650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004424f4e4500000000000000000000000000000000000000000000000000000000,"{""name"": ""Shiba Inu Bone"", ""symbol"": ""BONE"", ""initialSupply"": 1000000000000000, ""owner"": ""0x72e9f9a5b16f7074b0698452fcf2d49f0ba4e880""}"
0x159a01c824ddbe34f73c565256e8f0cf75a83c08,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000005f5e100000000000000000000000000720d3f6ed6e08d936fec15c3dee6d0fa99388771000000000000000000000000000000000000000000000000000000000000001a43686172676564205061727469636c65732050726f746f636f6c0000000000000000000000000000000000000000000000000000000000000000000000000004494f4e5800000000000000000000000000000000000000000000000000000000,"{""name"": ""Charged Particles Protocol"", ""symbol"": ""IONX"", ""initialSupply"": 100000000, ""owner"": ""0x720d3f6ed6e08d936fec15c3dee6d0fa99388771""}"
